1619859600000,1.33376125,1.33470700,1.32104831,1.32398312,0,1619859899999,0,300,0,0,0
1619859900000,1.32369188,1.32886675,1.31522356,1.32409294,0,1619860199999,0,300,0,0,0
1619860200000,1.32440544,1.32915594,1.32095844,1.32174288,0,1619860499999,0,300,0,0,0
1619860500000,1.32174288,1.32353262,1.31787688,1.32305462,0,1619860799999,0,300,0,0,0
1619860800000,1.32311712,1.32916219,1.32311162,1.32916219,0,1619861099999,0,300,0,0,0
1619861100000,1.32903719,1.32972562,1.32729231,1.32928706,0,1619861399999,0,300,0,0,0
1619861400000,1.32922456,1.33600725,1.32915519,1.33592038,0,1619861699999,0,300,0,0,0
1619861700000,1.33592038,1.33724138,1.33442169,1.33724138,0,1619861999999,0,300,0,0,0
1619862000000,1.33724138,1.33768544,1.33543806,1.33740900,0,1619862299999,0,300,0,0,0
1619862300000,1.33722150,1.33722150,1.33019500,1.33101438,0,1619862599999,0,300,0,0,0
1619862600000,1.33101438,1.33101438,1.32406188,1.32410500,0,1619862899999,0,300,0,0,0
1619862900000,1.32404250,1.33071031,1.32378125,1.32914200,0,1619863199999,0,300,0,0,0
1619863200000,1.32914200,1.33094531,1.32295300,1.32687888,0,1619863499999,0,300,0,0,0
1619863500000,1.32694138,1.32763638,1.32514138,1.32725538,0,1619863799999,0,300,0,0,0
1619863800000,1.32725538,1.32934544,1.32599562,1.32600200,0,1619864099999,0,300,0,0,0
1619864100000,1.32616762,1.32942538,1.32545081,1.32932644,0,1619864399999,0,300,0,0,0
1619864400000,1.32945144,1.33141600,1.32828494,1.32914081,0,1619864699999,0,300,0,0,0
1619864700000,1.32932831,1.33299456,1.32923581,1.33236562,0,1619864999999,0,300,0,0,0
1619865000000,1.33217812,1.33459362,1.33205875,1.33459362,0,1619865299999,0,300,0,0,0
1619865300000,1.33459362,1.33459362,1.33074075,1.33344200,0,1619865599999,0,300,0,0,0
1619865600000,1.33344200,1.33376319,1.33161794,1.33238344,0,1619865899999,0,300,0,0,0
1619865900000,1.33238344,1.33275794,1.33024094,1.33190975,0,1619866199999,0,300,0,0,0
1619866200000,1.33184725,1.33894225,1.33114231,1.33620144,0,1619866499999,0,300,0,0,0
1619866500000,1.33620144,1.33857188,1.33444875,1.33592756,0,1619866799999,0,300,0,0,0
1619866800000,1.33579006,1.33962688,1.33571256,1.33892969,0,1619867099999,0,300,0,0,0
1619867100000,1.33880469,1.34097281,1.33793819,1.33949794,0,1619867399999,0,300,0,0,0
1619867400000,1.33949794,1.34152044,1.33862150,1.34143400,0,1619867699999,0,300,0,0,0
1619867700000,1.34137150,1.34271919,1.34021412,1.34195438,0,1619867999999,0,300,0,0,0
1619868000000,1.34201688,1.34280712,1.34172600,1.34198631,0,1619868299999,0,300,0,0,0
1619868300000,1.34198631,1.34417150,1.34179044,1.34407600,0,1619868599999,0,300,0,0,0
1619868600000,1.34407600,1.34419688,1.34071844,1.34162475,0,1619868899999,0,300,0,0,0
1619868900000,1.34162475,1.34248581,1.34042219,1.34043806,0,1619869199999,0,300,0,0,0
1619869200000,1.34056306,1.34262188,1.34044144,1.34114212,0,1619869499999,0,300,0,0,0
1619869500000,1.34114212,1.34199306,1.34095775,1.34149494,0,1619869799999,0,300,0,0,0
1619869800000,1.34149494,1.34149494,1.33973731,1.34131125,0,1619870099999,0,300,0,0,0
1619870100000,1.34137375,1.34222975,1.34037088,1.34178769,0,1619870399999,0,300,0,0,0
1619870400000,1.34166269,1.34356175,1.34068644,1.34339850,0,1619870699999,0,300,0,0,0
1619870700000,1.34339850,1.34460575,1.34145469,1.34324488,0,1619870999999,0,300,0,0,0
1619871000000,1.34324488,1.34324488,1.34016625,1.34290925,0,1619871299999,0,300,0,0,0
1619871300000,1.34265925,1.34290712,1.33768469,1.33895362,0,1619871599999,0,300,0,0,0
1619871600000,1.33901612,1.34069100,1.33858844,1.34024394,0,1619871899999,0,300,0,0,0
1619871900000,1.34018144,1.34194788,1.33956444,1.33974444,0,1619872199999,0,300,0,0,0
1619872200000,1.33974444,1.34140738,1.33823669,1.33928062,0,1619872499999,0,300,0,0,0
1619872500000,1.33928062,1.33993150,1.33854444,1.33888250,0,1619872799999,0,300,0,0,0
1619872800000,1.33888250,1.33922175,1.33681200,1.33797656,0,1619873099999,0,300,0,0,0
1619873100000,1.33772656,1.33796156,1.33222225,1.33390994,0,1619873399999,0,300,0,0,0
1619873400000,1.33390994,1.33905125,1.33390994,1.33565312,0,1619873699999,0,300,0,0,0
1619873700000,1.33534062,1.33557294,1.33275612,1.33355512,0,1619873999999,0,300,0,0,0
